grid_size,f,p,r,num_states,num_simulations,is_steady,pct_trees,pct_fires
"(80, 80)",0.15,0.45,0.5,300,5,True,36.947399999999995,29.9094
"(80, 80)",0.15,0.45,0.5,300,5,True,36.9508,29.8052
"(80, 80)",0.15,0.45,0.5,300,5,True,36.8778,29.7432
"(80, 80)",0.15,0.45,0.5,300,5,True,36.9354,29.9294
"(80, 80)",0.15,0.45,0.5,300,5,True,36.902,29.870999999999995
"(80, 80)",0.15,0.5,0.5,300,5,True,38.0444,31.037799999999997
"(80, 80)",0.15,0.5,0.5,300,5,True,37.9066,30.981000000000005
"(80, 80)",0.15,0.5,0.5,300,5,True,37.9984,31.000199999999996
"(80, 80)",0.15,0.5,0.5,300,5,True,37.9228,31.019999999999996
"(80, 80)",0.15,0.5,0.5,300,5,True,37.968399999999995,31.083399999999997
"(80, 80)",0.15,0.7,0.5,300,5,True,40.946,34.443999999999996
"(80, 80)",0.15,0.7,0.5,300,5,True,40.97,34.4592
"(80, 80)",0.15,0.7,0.5,300,5,True,40.991400000000006,34.428200000000004
"(80, 80)",0.15,0.7,0.5,300,5,True,40.9286,34.45
"(80, 80)",0.15,0.7,0.5,300,5,True,40.8302,34.4332
"(80, 80)",0.15,0.9,0.5,300,5,True,42.97739999999999,36.60980000000001
"(80, 80)",0.15,0.9,0.5,300,5,True,42.9724,36.697599999999994
"(80, 80)",0.15,0.9,0.5,300,5,True,42.913799999999995,36.6948
"(80, 80)",0.15,0.9,0.5,300,5,True,42.9258,36.6282
"(80, 80)",0.15,0.9,0.5,300,5,True,43.01079999999999,36.6988
"(80, 80)",0.2,0.1,0.5,300,5,False,,
"(80, 80)",0.2,0.1,0.5,300,5,False,,
"(80, 80)",0.2,0.1,0.5,300,5,False,,
"(80, 80)",0.2,0.1,0.5,300,5,False,,
"(80, 80)",0.2,0.1,0.5,300,5,False,,
"(80, 80)",0.2,0.15,0.5,300,5,False,,
"(80, 80)",0.2,0.15,0.5,300,5,False,,
"(80, 80)",0.2,0.15,0.5,300,5,False,,
"(80, 80)",0.2,0.15,0.5,300,5,False,,
"(80, 80)",0.2,0.15,0.5,300,5,False,,
"(80, 80)",0.2,0.2,0.5,300,5,False,,
"(80, 80)",0.2,0.2,0.5,300,5,False,,
"(80, 80)",0.2,0.2,0.5,300,5,False,,
"(80, 80)",0.2,0.2,0.5,300,5,False,,
"(80, 80)",0.2,0.2,0.5,300,5,False,,
"(80, 80)",0.2,0.3,0.5,300,5,False,,
"(80, 80)",0.2,0.3,0.5,300,5,False,,
"(80, 80)",0.2,0.3,0.5,300,5,False,,
"(80, 80)",0.2,0.3,0.5,300,5,False,,
"(80, 80)",0.2,0.3,0.5,300,5,False,,
"(80, 80)",0.2,0.4,0.5,300,5,True,35.421600000000005,28.733599999999996
"(80, 80)",0.2,0.4,0.5,300,5,True,35.4188,28.734399999999997
"(80, 80)",0.2,0.4,0.5,300,5,True,35.2984,28.6694
"(80, 80)",0.2,0.4,0.5,300,5,True,35.3764,28.715
"(80, 80)",0.2,0.4,0.5,300,5,True,35.2992,28.7522
"(80, 80)",0.2,0.45,0.5,300,5,True,36.4902,30.0346
"(80, 80)",0.2,0.45,0.5,300,5,True,36.5102,30.0594
"(80, 80)",0.2,0.45,0.5,300,5,True,36.508399999999995,30.1002
"(80, 80)",0.2,0.45,0.5,300,5,True,36.4946,30.0748
"(80, 80)",0.2,0.45,0.5,300,5,True,36.559799999999996,30.2048
"(80, 80)",0.2,0.5,0.5,300,5,True,37.4658,31.2676
"(80, 80)",0.2,0.5,0.5,300,5,True,37.41,31.128400000000003
"(80, 80)",0.2,0.5,0.5,300,5,True,37.4726,31.2544
"(80, 80)",0.2,0.5,0.5,300,5,True,37.4002,31.1958
"(80, 80)",0.2,0.5,0.5,300,5,True,37.517199999999995,31.254
"(80, 80)",0.2,0.7,0.5,300,5,True,40.586,34.67979999999999
"(80, 80)",0.2,0.7,0.5,300,5,True,40.587599999999995,34.653800000000004
"(80, 80)",0.2,0.7,0.5,300,5,True,40.6198,34.704
"(80, 80)",0.2,0.7,0.5,300,5,True,40.5356,34.67100000000001
"(80, 80)",0.2,0.7,0.5,300,5,True,40.492399999999996,34.6684
"(80, 80)",0.2,0.9,0.5,300,5,True,42.5914,36.925399999999996
"(80, 80)",0.2,0.9,0.5,300,5,True,42.53240000000001,36.9074
"(80, 80)",0.2,0.9,0.5,300,5,True,42.584799999999994,36.8906
"(80, 80)",0.2,0.9,0.5,300,5,True,42.57640000000001,36.9656
"(80, 80)",0.2,0.9,0.5,300,5,True,42.641200000000005,36.8782
"(80, 80)",0.3,0.1,0.5,300,5,False,,
"(80, 80)",0.3,0.1,0.5,300,5,False,,
"(80, 80)",0.3,0.1,0.5,300,5,False,,
"(80, 80)",0.3,0.1,0.5,300,5,False,,
"(80, 80)",0.3,0.1,0.5,300,5,False,,
"(80, 80)",0.3,0.15,0.5,300,5,False,,
"(80, 80)",0.3,0.15,0.5,300,5,False,,
"(80, 80)",0.3,0.15,0.5,300,5,False,,
"(80, 80)",0.3,0.15,0.5,300,5,False,,
"(80, 80)",0.3,0.15,0.5,300,5,False,,
"(80, 80)",0.3,0.2,0.5,300,5,False,,
"(80, 80)",0.3,0.2,0.5,300,5,False,,
"(80, 80)",0.3,0.2,0.5,300,5,False,,
"(80, 80)",0.3,0.2,0.5,300,5,False,,
"(80, 80)",0.3,0.2,0.5,300,5,False,,
"(80, 80)",0.3,0.3,0.5,300,5,False,,
"(80, 80)",0.3,0.3,0.5,300,5,False,,
"(80, 80)",0.3,0.3,0.5,300,5,False,,
"(80, 80)",0.3,0.3,0.5,300,5,False,,
"(80, 80)",0.3,0.3,0.5,300,5,False,,
"(80, 80)",0.3,0.4,0.5,300,5,False,,
"(80, 80)",0.3,0.4,0.5,300,5,False,,
"(80, 80)",0.3,0.4,0.5,300,5,False,,
"(80, 80)",0.3,0.4,0.5,300,5,False,,
"(80, 80)",0.3,0.4,0.5,300,5,False,,
"(80, 80)",0.3,0.45,0.5,300,5,False,,
"(80, 80)",0.3,0.45,0.5,300,5,False,,
"(80, 80)",0.3,0.45,0.5,300,5,False,,
"(80, 80)",0.3,0.45,0.5,300,5,False,,
"(80, 80)",0.3,0.45,0.5,300,5,False,,
"(80, 80)",0.3,0.5,0.5,300,5,False,,
"(80, 80)",0.3,0.5,0.5,300,5,False,,
"(80, 80)",0.3,0.5,0.5,300,5,False,,
"(80, 80)",0.3,0.5,0.5,300,5,False,,
"(80, 80)",0.3,0.5,0.5,300,5,False,,
"(80, 80)",0.3,0.7,0.5,300,5,False,,
"(80, 80)",0.3,0.7,0.5,300,5,False,,
"(80, 80)",0.3,0.7,0.5,300,5,False,,
"(80, 80)",0.3,0.7,0.5,300,5,False,,
"(80, 80)",0.3,0.7,0.5,300,5,False,,
"(80, 80)",0.3,0.9,0.5,300,5,True,42.000600000000006,37.22599999999999
"(80, 80)",0.3,0.9,0.5,300,5,True,41.9296,37.305400000000006
"(80, 80)",0.3,0.9,0.5,300,5,True,41.937599999999996,37.267799999999994
"(80, 80)",0.3,0.9,0.5,300,5,True,41.98299999999999,37.330799999999996
"(80, 80)",0.3,0.9,0.5,300,5,True,41.96940000000001,37.205799999999996
"(80, 80)",0.4,0.1,0.5,300,5,False,,
"(80, 80)",0.4,0.1,0.5,300,5,False,,
"(80, 80)",0.4,0.1,0.5,300,5,False,,
"(80, 80)",0.4,0.1,0.5,300,5,False,,
"(80, 80)",0.4,0.1,0.5,300,5,False,,
"(80, 80)",0.4,0.15,0.5,300,5,False,,
"(80, 80)",0.4,0.15,0.5,300,5,False,,
"(80, 80)",0.4,0.15,0.5,300,5,False,,
"(80, 80)",0.4,0.15,0.5,300,5,False,,
"(80, 80)",0.4,0.15,0.5,300,5,False,,
"(80, 80)",0.4,0.2,0.5,300,5,False,,
"(80, 80)",0.4,0.2,0.5,300,5,False,,
"(80, 80)",0.4,0.2,0.5,300,5,False,,
"(80, 80)",0.4,0.2,0.5,300,5,False,,
"(80, 80)",0.4,0.2,0.5,300,5,False,,
"(80, 80)",0.4,0.3,0.5,300,5,False,,
"(80, 80)",0.4,0.3,0.5,300,5,False,,
"(80, 80)",0.4,0.3,0.5,300,5,False,,
"(80, 80)",0.4,0.3,0.5,300,5,False,,
"(80, 80)",0.4,0.3,0.5,300,5,False,,
"(80, 80)",0.4,0.4,0.5,300,5,False,,
"(80, 80)",0.4,0.4,0.5,300,5,False,,
"(80, 80)",0.4,0.4,0.5,300,5,False,,
"(80, 80)",0.4,0.4,0.5,300,5,False,,
"(80, 80)",0.4,0.4,0.5,300,5,False,,
"(80, 80)",0.4,0.45,0.5,300,5,False,,
"(80, 80)",0.4,0.45,0.5,300,5,False,,
"(80, 80)",0.4,0.45,0.5,300,5,False,,
"(80, 80)",0.4,0.45,0.5,300,5,False,,
"(80, 80)",0.4,0.45,0.5,300,5,False,,
"(80, 80)",0.4,0.5,0.5,300,5,False,,
"(80, 80)",0.4,0.5,0.5,300,5,False,,
"(80, 80)",0.4,0.5,0.5,300,5,False,,
"(80, 80)",0.4,0.5,0.5,300,5,False,,
"(80, 80)",0.4,0.5,0.5,300,5,False,,
"(80, 80)",0.4,0.7,0.5,300,5,False,,
"(80, 80)",0.4,0.7,0.5,300,5,False,,
"(80, 80)",0.4,0.7,0.5,300,5,False,,
"(80, 80)",0.4,0.7,0.5,300,5,False,,
"(80, 80)",0.4,0.7,0.5,300,5,False,,
"(80, 80)",0.4,0.9,0.5,300,5,False,,
"(80, 80)",0.4,0.9,0.5,300,5,False,,
"(80, 80)",0.4,0.9,0.5,300,5,False,,
"(80, 80)",0.4,0.9,0.5,300,5,False,,
"(80, 80)",0.4,0.9,0.5,300,5,False,,
"(80, 80)",0.45,0.1,0.5,300,5,False,,
"(80, 80)",0.45,0.1,0.5,300,5,False,,
"(80, 80)",0.45,0.1,0.5,300,5,False,,
"(80, 80)",0.45,0.1,0.5,300,5,False,,
"(80, 80)",0.45,0.1,0.5,300,5,False,,
"(80, 80)",0.45,0.15,0.5,300,5,False,,
"(80, 80)",0.45,0.15,0.5,300,5,False,,
"(80, 80)",0.45,0.15,0.5,300,5,False,,
"(80, 80)",0.45,0.15,0.5,300,5,False,,
"(80, 80)",0.45,0.15,0.5,300,5,False,,
"(80, 80)",0.45,0.2,0.5,300,5,False,,
"(80, 80)",0.45,0.2,0.5,300,5,False,,
"(80, 80)",0.45,0.2,0.5,300,5,False,,
"(80, 80)",0.45,0.2,0.5,300,5,False,,
"(80, 80)",0.45,0.2,0.5,300,5,False,,
"(80, 80)",0.45,0.3,0.5,300,5,False,,
"(80, 80)",0.45,0.3,0.5,300,5,False,,
"(80, 80)",0.45,0.3,0.5,300,5,False,,
"(80, 80)",0.45,0.3,0.5,300,5,False,,
"(80, 80)",0.45,0.3,0.5,300,5,False,,
"(80, 80)",0.45,0.4,0.5,300,5,False,,
"(80, 80)",0.45,0.4,0.5,300,5,False,,
"(80, 80)",0.45,0.4,0.5,300,5,False,,
"(80, 80)",0.45,0.4,0.5,300,5,False,,
"(80, 80)",0.45,0.4,0.5,300,5,False,,
"(80, 80)",0.45,0.45,0.5,300,5,False,,
"(80, 80)",0.45,0.45,0.5,300,5,False,,
"(80, 80)",0.45,0.45,0.5,300,5,False,,
"(80, 80)",0.45,0.45,0.5,300,5,False,,
"(80, 80)",0.45,0.45,0.5,300,5,False,,
"(80, 80)",0.45,0.5,0.5,300,5,False,,
"(80, 80)",0.45,0.5,0.5,300,5,False,,
"(80, 80)",0.45,0.5,0.5,300,5,False,,
"(80, 80)",0.45,0.5,0.5,300,5,False,,
"(80, 80)",0.45,0.5,0.5,300,5,False,,
"(80, 80)",0.45,0.7,0.5,300,5,False,,
"(80, 80)",0.45,0.7,0.5,300,5,False,,
"(80, 80)",0.45,0.7,0.5,300,5,False,,
"(80, 80)",0.45,0.7,0.5,300,5,False,,
"(80, 80)",0.45,0.7,0.5,300,5,False,,
"(80, 80)",0.45,0.9,0.5,300,5,False,,
"(80, 80)",0.45,0.9,0.5,300,5,False,,
"(80, 80)",0.45,0.9,0.5,300,5,False,,
"(80, 80)",0.45,0.9,0.5,300,5,False,,
"(80, 80)",0.45,0.9,0.5,300,5,False,,
"(80, 80)",0.5,0.1,0.5,300,5,False,,
"(80, 80)",0.5,0.1,0.5,300,5,False,,
"(80, 80)",0.5,0.1,0.5,300,5,False,,
"(80, 80)",0.5,0.1,0.5,300,5,False,,
"(80, 80)",0.5,0.1,0.5,300,5,False,,
"(80, 80)",0.5,0.15,0.5,300,5,False,,
"(80, 80)",0.5,0.15,0.5,300,5,False,,
"(80, 80)",0.5,0.15,0.5,300,5,False,,
"(80, 80)",0.5,0.15,0.5,300,5,False,,
"(80, 80)",0.5,0.15,0.5,300,5,False,,
"(80, 80)",0.5,0.2,0.5,300,5,False,,
"(80, 80)",0.5,0.2,0.5,300,5,False,,
"(80, 80)",0.5,0.2,0.5,300,5,False,,
"(80, 80)",0.5,0.2,0.5,300,5,False,,
"(80, 80)",0.5,0.2,0.5,300,5,False,,
"(80, 80)",0.5,0.3,0.5,300,5,False,,
"(80, 80)",0.5,0.3,0.5,300,5,False,,
"(80, 80)",0.5,0.3,0.5,300,5,False,,
"(80, 80)",0.5,0.3,0.5,300,5,False,,
"(80, 80)",0.5,0.3,0.5,300,5,False,,
"(80, 80)",0.5,0.4,0.5,300,5,False,,
"(80, 80)",0.5,0.4,0.5,300,5,False,,
"(80, 80)",0.5,0.4,0.5,300,5,False,,
"(80, 80)",0.5,0.4,0.5,300,5,False,,
"(80, 80)",0.5,0.4,0.5,300,5,False,,
"(80, 80)",0.5,0.45,0.5,300,5,False,,
"(80, 80)",0.5,0.45,0.5,300,5,False,,
"(80, 80)",0.5,0.45,0.5,300,5,False,,
"(80, 80)",0.5,0.45,0.5,300,5,False,,
"(80, 80)",0.5,0.45,0.5,300,5,False,,
"(80, 80)",0.5,0.5,0.5,300,5,False,,
"(80, 80)",0.5,0.5,0.5,300,5,False,,
"(80, 80)",0.5,0.5,0.5,300,5,False,,
"(80, 80)",0.5,0.5,0.5,300,5,False,,
"(80, 80)",0.5,0.5,0.5,300,5,False,,
"(80, 80)",0.5,0.7,0.5,300,5,False,,
"(80, 80)",0.5,0.7,0.5,300,5,False,,
"(80, 80)",0.5,0.7,0.5,300,5,False,,
"(80, 80)",0.5,0.7,0.5,300,5,False,,
"(80, 80)",0.5,0.7,0.5,300,5,False,,
"(80, 80)",0.5,0.9,0.5,300,5,False,,
"(80, 80)",0.5,0.9,0.5,300,5,False,,
"(80, 80)",0.5,0.9,0.5,300,5,False,,
"(80, 80)",0.5,0.9,0.5,300,5,False,,
"(80, 80)",0.5,0.9,0.5,300,5,False,,
"(80, 80)",0.7,0.1,0.5,300,5,False,,
"(80, 80)",0.7,0.1,0.5,300,5,False,,
"(80, 80)",0.7,0.1,0.5,300,5,False,,
"(80, 80)",0.7,0.1,0.5,300,5,False,,
"(80, 80)",0.7,0.1,0.5,300,5,False,,
"(80, 80)",0.7,0.15,0.5,300,5,False,,
"(80, 80)",0.7,0.15,0.5,300,5,False,,
"(80, 80)",0.7,0.15,0.5,300,5,False,,
"(80, 80)",0.7,0.15,0.5,300,5,False,,
"(80, 80)",0.7,0.15,0.5,300,5,False,,
"(80, 80)",0.7,0.2,0.5,300,5,False,,
"(80, 80)",0.7,0.2,0.5,300,5,False,,
"(80, 80)",0.7,0.2,0.5,300,5,False,,
"(80, 80)",0.7,0.2,0.5,300,5,False,,
"(80, 80)",0.7,0.2,0.5,300,5,False,,
"(80, 80)",0.7,0.3,0.5,300,5,False,,
"(80, 80)",0.7,0.3,0.5,300,5,False,,
"(80, 80)",0.7,0.3,0.5,300,5,False,,
"(80, 80)",0.7,0.3,0.5,300,5,False,,
"(80, 80)",0.7,0.3,0.5,300,5,False,,
"(80, 80)",0.7,0.4,0.5,300,5,False,,
"(80, 80)",0.7,0.4,0.5,300,5,False,,
"(80, 80)",0.7,0.4,0.5,300,5,False,,
"(80, 80)",0.7,0.4,0.5,300,5,False,,
"(80, 80)",0.7,0.4,0.5,300,5,False,,
"(80, 80)",0.7,0.45,0.5,300,5,False,,
"(80, 80)",0.7,0.45,0.5,300,5,False,,
"(80, 80)",0.7,0.45,0.5,300,5,False,,
"(80, 80)",0.7,0.45,0.5,300,5,False,,
"(80, 80)",0.7,0.45,0.5,300,5,False,,
"(80, 80)",0.7,0.5,0.5,300,5,False,,
"(80, 80)",0.7,0.5,0.5,300,5,False,,
"(80, 80)",0.7,0.5,0.5,300,5,False,,
"(80, 80)",0.7,0.5,0.5,300,5,False,,
"(80, 80)",0.7,0.5,0.5,300,5,False,,
"(80, 80)",0.7,0.7,0.5,300,5,False,,
"(80, 80)",0.7,0.7,0.5,300,5,False,,
"(80, 80)",0.7,0.7,0.5,300,5,False,,
"(80, 80)",0.7,0.7,0.5,300,5,False,,
"(80, 80)",0.7,0.7,0.5,300,5,False,,
"(80, 80)",0.7,0.9,0.5,300,5,False,,
"(80, 80)",0.7,0.9,0.5,300,5,False,,
"(80, 80)",0.7,0.9,0.5,300,5,False,,
"(80, 80)",0.7,0.9,0.5,300,5,False,,
"(80, 80)",0.7,0.9,0.5,300,5,False,,
"(80, 80)",0.9,0.1,0.5,300,5,False,,
"(80, 80)",0.9,0.1,0.5,300,5,False,,
"(80, 80)",0.9,0.1,0.5,300,5,False,,
"(80, 80)",0.9,0.1,0.5,300,5,False,,
"(80, 80)",0.9,0.1,0.5,300,5,False,,
"(80, 80)",0.9,0.15,0.5,300,5,False,,
"(80, 80)",0.9,0.15,0.5,300,5,False,,
"(80, 80)",0.9,0.15,0.5,300,5,False,,
"(80, 80)",0.9,0.15,0.5,300,5,False,,
"(80, 80)",0.9,0.15,0.5,300,5,False,,
"(80, 80)",0.9,0.2,0.5,300,5,False,,
"(80, 80)",0.9,0.2,0.5,300,5,False,,
"(80, 80)",0.9,0.2,0.5,300,5,False,,
"(80, 80)",0.9,0.2,0.5,300,5,False,,
"(80, 80)",0.9,0.2,0.5,300,5,False,,
"(80, 80)",0.9,0.3,0.5,300,5,False,,
"(80, 80)",0.9,0.3,0.5,300,5,False,,
"(80, 80)",0.9,0.3,0.5,300,5,False,,
"(80, 80)",0.9,0.3,0.5,300,5,False,,
"(80, 80)",0.9,0.3,0.5,300,5,False,,
"(80, 80)",0.9,0.4,0.5,300,5,False,,
"(80, 80)",0.9,0.4,0.5,300,5,False,,
"(80, 80)",0.9,0.4,0.5,300,5,False,,
"(80, 80)",0.9,0.4,0.5,300,5,False,,
"(80, 80)",0.9,0.4,0.5,300,5,False,,
"(80, 80)",0.9,0.45,0.5,300,5,False,,
"(80, 80)",0.9,0.45,0.5,300,5,False,,
"(80, 80)",0.9,0.45,0.5,300,5,False,,
"(80, 80)",0.9,0.45,0.5,300,5,False,,
"(80, 80)",0.9,0.45,0.5,300,5,False,,
"(80, 80)",0.9,0.5,0.5,300,5,False,,
"(80, 80)",0.9,0.5,0.5,300,5,False,,
"(80, 80)",0.9,0.5,0.5,300,5,False,,
"(80, 80)",0.9,0.5,0.5,300,5,False,,
"(80, 80)",0.9,0.5,0.5,300,5,False,,
"(80, 80)",0.9,0.7,0.5,300,5,False,,
"(80, 80)",0.9,0.7,0.5,300,5,False,,
"(80, 80)",0.9,0.7,0.5,300,5,False,,
"(80, 80)",0.9,0.7,0.5,300,5,False,,
"(80, 80)",0.9,0.7,0.5,300,5,False,,
"(80, 80)",0.9,0.9,0.5,300,5,False,,
"(80, 80)",0.9,0.9,0.5,300,5,False,,
"(80, 80)",0.9,0.9,0.5,300,5,False,,
"(80, 80)",0.9,0.9,0.5,300,5,False,,
"(80, 80)",0.9,0.9,0.5,300,5,False,,
"(85, 85)",0.1,0.1,0.5,300,5,False,,
"(85, 85)",0.1,0.1,0.5,300,5,False,,
"(85, 85)",0.1,0.1,0.5,300,5,False,,
"(85, 85)",0.1,0.1,0.5,300,5,False,,
"(85, 85)",0.1,0.1,0.5,300,5,False,,
"(85, 85)",0.1,0.15,0.5,300,5,True,27.935200000000005,16.5934
"(85, 85)",0.1,0.15,0.5,300,5,True,27.968000000000004,16.6596
"(85, 85)",0.1,0.15,0.5,300,5,True,27.9546,16.632400000000004
"(85, 85)",0.1,0.15,0.5,300,5,True,27.985200000000006,16.6264
"(85, 85)",0.1,0.15,0.5,300,5,True,27.99440000000001,16.4768
"(85, 85)",0.1,0.2,0.5,300,5,True,30.048399999999997,19.8798
"(85, 85)",0.1,0.2,0.5,300,5,True,30.0896,19.9958
"(85, 85)",0.1,0.2,0.5,300,5,True,30.086600000000004,19.9332
"(85, 85)",0.1,0.2,0.5,300,5,True,30.172400000000003,19.828599999999998
"(85, 85)",0.1,0.2,0.5,300,5,True,30.1624,20.144000000000002
"(85, 85)",0.1,0.3,0.5,300,5,True,33.5824,24.924400000000002
"(85, 85)",0.1,0.3,0.5,300,5,True,33.5272,24.796
"(85, 85)",0.1,0.3,0.5,300,5,True,33.7454,24.970399999999998
"(85, 85)",0.1,0.3,0.5,300,5,True,33.583,24.7934
"(85, 85)",0.1,0.3,0.5,300,5,True,33.7164,24.9096
"(85, 85)",0.1,0.4,0.5,300,5,True,36.254,28.393600000000003
"(85, 85)",0.1,0.4,0.5,300,5,True,36.249199999999995,28.266199999999998
"(85, 85)",0.1,0.4,0.5,300,5,True,36.2526,28.312400000000004
"(85, 85)",0.1,0.4,0.5,300,5,True,36.32059999999999,28.3308
"(85, 85)",0.1,0.4,0.5,300,5,True,36.2844,28.3206
"(85, 85)",0.1,0.45,0.5,300,5,True,37.4086,29.612000000000002
"(85, 85)",0.1,0.45,0.5,300,5,True,37.4526,29.713599999999996
"(85, 85)",0.1,0.45,0.5,300,5,True,37.417,29.77
"(85, 85)",0.1,0.45,0.5,300,5,True,37.37,29.6208
"(85, 85)",0.1,0.45,0.5,300,5,True,37.443799999999996,29.714000000000006
"(85, 85)",0.1,0.5,0.5,300,5,True,38.322,30.757799999999996
"(85, 85)",0.1,0.5,0.5,300,5,True,38.428000000000004,30.9054
"(85, 85)",0.1,0.5,0.5,300,5,True,38.4026,30.830599999999993
"(85, 85)",0.1,0.5,0.5,300,5,True,38.438,30.753400000000006
"(85, 85)",0.1,0.5,0.5,300,5,True,38.4314,30.8378
"(85, 85)",0.1,0.7,0.5,300,5,True,41.48519999999999,34.1792
"(85, 85)",0.1,0.7,0.5,300,5,True,41.42059999999999,34.2176
"(85, 85)",0.1,0.7,0.5,300,5,True,41.3626,34.197599999999994
"(85, 85)",0.1,0.7,0.5,300,5,True,41.346000000000004,34.1768
"(85, 85)",0.1,0.7,0.5,300,5,True,41.3706,34.172799999999995
"(85, 85)",0.1,0.9,0.5,300,5,True,43.36800000000001,36.3494
"(85, 85)",0.1,0.9,0.5,300,5,True,43.352999999999994,36.381600000000006
"(85, 85)",0.1,0.9,0.5,300,5,True,43.3336,36.382799999999996
"(85, 85)",0.1,0.9,0.5,300,5,True,43.352199999999996,36.4598
"(85, 85)",0.1,0.9,0.5,300,5,True,43.2404,36.4024
"(85, 85)",0.15,0.1,0.5,300,5,False,,
"(85, 85)",0.15,0.1,0.5,300,5,False,,
"(85, 85)",0.15,0.1,0.5,300,5,False,,
"(85, 85)",0.15,0.1,0.5,300,5,False,,
"(85, 85)",0.15,0.1,0.5,300,5,False,,
"(85, 85)",0.15,0.15,0.5,300,5,False,,
"(85, 85)",0.15,0.15,0.5,300,5,False,,
"(85, 85)",0.15,0.15,0.5,300,5,False,,
"(85, 85)",0.15,0.15,0.5,300,5,False,,
"(85, 85)",0.15,0.15,0.5,300,5,False,,
"(85, 85)",0.15,0.2,0.5,300,5,False,,
"(85, 85)",0.15,0.2,0.5,300,5,False,,
"(85, 85)",0.15,0.2,0.5,300,5,False,,
"(85, 85)",0.15,0.2,0.5,300,5,False,,
"(85, 85)",0.15,0.2,0.5,300,5,False,,
"(85, 85)",0.15,0.3,0.5,300,5,True,33.013799999999996,25.272599999999997
"(85, 85)",0.15,0.3,0.5,300,5,True,33.001000000000005,25.183399999999995
"(85, 85)",0.15,0.3,0.5,300,5,True,32.852199999999996,25.1534
"(85, 85)",0.15,0.3,0.5,300,5,True,32.9798,25.1706
"(85, 85)",0.15,0.3,0.5,300,5,True,32.95140000000001,25.1298
"(85, 85)",0.15,0.4,0.5,300,5,True,35.833,28.5754
"(85, 85)",0.15,0.4,0.5,300,5,True,35.8448,28.539
"(85, 85)",0.15,0.4,0.5,300,5,True,35.815799999999996,28.58120000000001
"(85, 85)",0.15,0.4,0.5,300,5,True,35.791599999999995,28.5786
"(85, 85)",0.15,0.4,0.5,300,5,True,35.694399999999995,28.4034
"(85, 85)",0.15,0.45,0.5,300,5,True,36.868599999999994,29.702799999999996
"(85, 85)",0.15,0.45,0.5,300,5,True,36.8918,29.915599999999998
"(85, 85)",0.15,0.45,0.5,300,5,True,36.9488,29.999200000000002
"(85, 85)",0.15,0.45,0.5,300,5,True,37.000800000000005,29.9636
"(85, 85)",0.15,0.45,0.5,300,5,True,36.9024,29.820599999999995
"(85, 85)",0.15,0.5,0.5,300,5,True,37.9474,30.992200000000004
"(85, 85)",0.15,0.5,0.5,300,5,True,37.8618,30.999200000000002
"(85, 85)",0.15,0.5,0.5,300,5,True,37.95,31.039999999999996
"(85, 85)",0.15,0.5,0.5,300,5,True,38.028,31.1158
"(85, 85)",0.15,0.5,0.5,300,5,True,37.943000000000005,31.125799999999998
"(85, 85)",0.15,0.7,0.5,300,5,True,41.0096,34.422999999999995
"(85, 85)",0.15,0.7,0.5,300,5,True,40.8986,34.452400000000004
"(85, 85)",0.15,0.7,0.5,300,5,True,40.9194,34.5132
"(85, 85)",0.15,0.7,0.5,300,5,True,41.016999999999996,34.461000000000006
"(85, 85)",0.15,0.7,0.5,300,5,True,40.939,34.417
"(85, 85)",0.15,0.9,0.5,300,5,True,42.901,36.690799999999996
"(85, 85)",0.15,0.9,0.5,300,5,True,42.943000000000005,36.663999999999994
"(85, 85)",0.15,0.9,0.5,300,5,True,42.919200000000004,36.693200000000004
"(85, 85)",0.15,0.9,0.5,300,5,True,42.97200000000001,36.6418
"(85, 85)",0.15,0.9,0.5,300,5,True,42.97739999999999,36.745
"(85, 85)",0.2,0.1,0.5,300,5,False,,
"(85, 85)",0.2,0.1,0.5,300,5,False,,
"(85, 85)",0.2,0.1,0.5,300,5,False,,
"(85, 85)",0.2,0.1,0.5,300,5,False,,
"(85, 85)",0.2,0.1,0.5,300,5,False,,
"(85, 85)",0.2,0.15,0.5,300,5,False,,
"(85, 85)",0.2,0.15,0.5,300,5,False,,
"(85, 85)",0.2,0.15,0.5,300,5,False,,
"(85, 85)",0.2,0.15,0.5,300,5,False,,
"(85, 85)",0.2,0.15,0.5,300,5,False,,
"(85, 85)",0.2,0.2,0.5,300,5,False,,
"(85, 85)",0.2,0.2,0.5,300,5,False,,
"(85, 85)",0.2,0.2,0.5,300,5,False,,
"(85, 85)",0.2,0.2,0.5,300,5,False,,
"(85, 85)",0.2,0.2,0.5,300,5,False,,
"(85, 85)",0.2,0.3,0.5,300,5,False,,
"(85, 85)",0.2,0.3,0.5,300,5,False,,
"(85, 85)",0.2,0.3,0.5,300,5,False,,
"(85, 85)",0.2,0.3,0.5,300,5,False,,
"(85, 85)",0.2,0.3,0.5,300,5,False,,
"(85, 85)",0.2,0.4,0.5,300,5,True,35.3816,28.658200000000008
"(85, 85)",0.2,0.4,0.5,300,5,True,35.317,28.748
"(85, 85)",0.2,0.4,0.5,300,5,True,35.4106,28.678600000000003
"(85, 85)",0.2,0.4,0.5,300,5,True,35.3658,28.755
"(85, 85)",0.2,0.4,0.5,300,5,True,35.2546,28.6706
"(85, 85)",0.2,0.45,0.5,300,5,True,36.4782,30.000800000000005
